0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,0
2024_04_23_13_34_52_157,0.05902423,0.0,0.0,2.0,24.72746,-49.9999,1.686176,0.01166678,0.009069483,6.274784,0.05,0.0003397989,-0.01105871,-0.01161303,1.08825,-0.002551591,-0.08005602,0.1965603823646844
2024_04_23_13_34_52_274,0.1994772,0.0270855,37.0,43.0,24.7443,-49.99983,1.685147,0.01062708,0.007827969,6.273427,0.26,-0.02019868,-0.00871135,-0.0100159,2.035856,0.09738723,-0.120054,0.6456339277640633
2024_04_23_13_34_52_389,0.3385274,0.2091017,138.0,154.0,24.78858,-49.99899,1.683826,0.006190784,0.007000205,6.277889,0.5,-0.02157032,-0.02060093,0.1079448,1.841932,0.2032406,-0.02216035,1.0384212805060893
2024_04_23_13_34_52_489,0.4,0.3664196,263.0,310.0,24.84679,-49.99781,1.683841,0.005901032,0.004762404,0.01736061,0.62,-0.01891764,-2.608425e-05,0.343351,1.39004,0.1159683,-1.788283,1.2070699300699301
2024_04_23_13_34_52_590,0.4,0.5235988,388.0,489.0,24.90986,-49.99442,1.684674,0.002915096,0.005718795,0.0622205,0.62,-0.04146183,0.01892075,0.5390816,-0.1542568,0.2111792,0.08069584,1.2070699300699301
2024_04_23_13_34_52_701,0.4,0.5235988,521.0,698.0,24.97997,-49.9863,1.684312,6.281475,0.004779177,0.1209144,0.61,-0.04858125,-0.00778296,0.5006993,-0.1663565,0.08332729,-0.05014334,1.2070699300699301
2024_04_23_13_34_52_806,0.4,0.5235988,637.0,886.0,25.04128,-49.97546,1.683804,6.277079,0.003845993,0.1713014,0.6,-0.04193392,-0.01371836,0.4896274,-0.03665686,-0.04453957,-0.01241406,1.2070699300699301
2024_04_23_13_34_52_907,0.4,0.5235988,751.0,1073.0,25.10065,-49.96187,1.683341,6.273148,0.002426887,0.2203515,0.6,-0.04351211,-0.02656603,0.4784254,0.02479553,-0.2020895,-0.4045796,1.2070699300699301
2024_04_23_13_34_53_025,0.4,0.5235988,893.0,1289.0,25.17069,-49.94147,1.682555,6.271932,6.279219,0.2731881,0.65,-0.01936503,-0.073282,0.4363038,0.4886985,0.4150271,-0.4683225,1.2070699300699301
2024_04_23_13_34_53_140,0.4,0.5235988,1048.0,1514.0,25.24465,-49.91494,1.681736,6.266986,6.275025,0.3251986,0.69,-0.04956596,-0.02958804,0.4588816,0.2031922,-0.1454055,0.0279597,1.2070699300699301
2024_04_23_13_34_53_257,0.4,0.5235988,1208.0,1747.0,25.31992,-49.88321,1.681456,6.2624,6.272451,0.3799255,0.7,-0.02073584,-0.02928236,0.4712774,-0.003933907,0.01735985,-0.02675596,1.2070699300699301
2024_04_23_13_34_53_373,0.4,0.5235988,1367.0,1979.0,25.39335,-49.84775,1.681653,6.259003,6.271794,0.4344191,0.71,-0.04086006,0.01931546,0.4628327,0.1122355,0.1939982,0.04228251,1.2070699300699301
2024_04_23_13_34_53_474,0.4,0.5235988,1505.0,2180.0,25.45544,-49.81334,1.682505,6.254989,6.274819,0.4809914,0.71,-0.03806114,-0.005776015,0.4657617,-0.04851818,-0.08550286,-9.965151e-05,1.2070699300699301
2024_04_23_13_34_53_575,0.4,0.5235988,1646.0,2384.0,25.51674,-49.77548,1.683252,6.250945,6.277575,0.5272089,0.72,-0.03912455,0.01752786,0.4589,0.04702806,0.02118945,-0.03381912,1.2070699300699301
2024_04_23_13_34_53_691,0.4,0.5235988,1809.0,2619.0,25.58551,-49.72778,1.683269,6.243246,6.282437,0.58091,0.72,-0.07057963,-0.00152478,0.4793027,-0.1083016,-0.0346005,0.01535099,1.2070699300699301
2024_04_23_13_34_53_808,0.4,0.5235988,1971.0,2857.0,25.65276,-49.67628,1.68367,6.238267,0.008751074,0.6390468,0.72,0.03275164,0.06210459,0.6659587,-0.4485249,-0.6961524,-0.01417659,1.2070699300699301
2024_04_23_13_34_53_924,0.4,0.5235988,2129.0,3085.0,25.71521,-49.6265,1.68424,6.240056,0.01837402,0.7134672,0.67,-0.01908198,0.03877654,0.6285818,-0.4634857,-0.033319,0.02199039,1.2070699300699301
2024_04_23_13_34_54_040,0.4,0.5235988,2282.0,3304.0,25.77075,-49.57449,1.68342,6.239995,0.02141768,0.7854402,0.65,-0.02442142,-0.02777768,0.6082171,0.06699562,-0.09459256,0.0557322,1.2070699300699301
2024_04_23_13_34_54_141,0.4,0.5235988,2414.0,3493.0,25.81501,-49.52618,1.682979,6.238379,0.02345541,0.8467669,0.65,-0.01787615,0.0168067,0.6174945,0.06049871,-0.02585351,0.006532296,1.2070699300699301
2024_04_23_13_34_54_257,0.4,0.5235988,2571.0,3709.0,25.86209,-49.46777,1.68279,6.237979,0.02788092,0.9187948,0.65,-0.0186243,0.006600819,0.6249121,-0.1127124,-0.03102422,-0.01991726,1.2070699300699301
2024_04_23_13_34_54_357,0.4,0.5235988,2700.0,3899.0,25.90018,-49.41451,1.68109,6.243439,0.02789381,0.9799352,0.66,0.08421911,-0.03386724,0.619938,0.1212358,-0.2582073,0.01634005,1.2070699300699301
2024_04_23_13_34_54_474,0.4,0.5235988,2849.0,4122.0,25.94138,-49.34957,1.678227,6.25544,0.02734076,1.050499,0.65,0.03801345,-0.005866788,0.6024339,0.001311302,0.09095668,0.009672716,1.2070699300699301
2024_04_23_13_34_54_591,0.4,0.5235988,2994.0,4342.0,25.97674,-49.28209,1.675829,6.260473,0.02885038,1.117399,0.65,0.00166765,0.04084113,0.5837786,0.14323,0.1816898,-0.06822077,1.2070699300699301
2024_04_23_13_34_54_706,0.4,0.5235988,3139.0,4560.0,26.00712,-49.21252,1.67462,6.262302,0.03378836,1.184975,0.65,-0.01174052,0.009341022,0.5584225,-0.1430511,-0.04264712,0.2468764,1.2070699300699301
2024_04_23_13_34_54_807,0.4,0.5235988,3262.0,4748.0,26.02883,-49.15122,1.673002,6.263656,0.03609922,1.239732,0.65,0.02700459,0.03951626,0.5787534,0.1782179,-0.1474172,-0.01834659,1.2070699300699301
2024_04_23_13_34_54_924,0.4,0.5235988,3415.0,4967.0,26.05137,-49.07788,1.671558,6.268567,0.04245258,1.310825,0.67,0.01141606,0.05237117,0.6222078,0.05984306,-0.05511939,0.003272202,1.2070699300699301
2024_04_23_13_34_55_039,0.4,0.5235988,3573.0,5187.0,26.06886,-49.00311,1.669918,6.275569,0.04622119,1.383767,0.67,0.02347407,0.0431003,0.6265207,-0.102818,0.03014505,0.1814654,1.2070699300699301
2024_04_23_13_34_55_140,0.4,0.4708983,3713.0,5376.0,26.07982,-48.9374,1.668555,-0.0007086959,0.05089312,1.445387,0.68,0.03084664,0.01342288,0.5681873,0.1897812,0.3337338,-0.01563411,1.2070699300699301
2024_04_23_13_34_55_250,0.4,0.2923844,3886.0,5590.0,26.08779,-48.85788,1.666776,0.003139334,0.05343517,1.497304,0.72,-0.008718249,0.02584901,0.3626043,0.2858639,-0.1566187,-0.03142841,1.2070699300699301
2024_04_23_13_34_55_355,0.4,0.1311193,4060.0,5783.0,26.09191,-48.78171,1.664284,0.002764361,0.05345402,1.52319,0.76,-0.009511061,-0.008827302,0.1593939,0.1878142,-0.197947,-0.03630854,1.2070699300699301
2024_04_23_13_34_55_474,0.4,0.0,4277.0,5995.0,26.09605,-48.6921,1.660198,0.00525708,0.05554763,1.530735,0.78,0.02962337,-0.0009259884,0.02161507,-0.002562999,-0.2787746,-0.1113289,1.2070699300699301
2024_04_23_13_34_55_590,0.4,0.0,4505.0,6219.0,26.10106,-48.59775,1.655949,0.005866411,0.05188307,1.537521,0.86,0.02839886,-0.01050018,0.07899118,0.6687045,-0.2152808,-0.1614466,1.2070699300699301
2024_04_23_13_34_55_706,0.4,0.0,4748.0,6464.0,26.1072,-48.49412,1.651792,0.01472941,0.05292767,1.547431,0.92,0.1208838,0.01979241,0.09567724,0.5200505,0.05438923,-0.8003572,1.2070699300699301
2024_04_23_13_34_55_824,0.4,0.0,5005.0,6721.0,26.113,-48.38467,1.644803,0.02426885,0.05325582,1.557688,0.94,-0.001609739,-0.03969234,0.08139805,-0.05787611,0.14841,0.1708306,1.2070699300699301
2024_04_23_13_34_55_941,0.4,0.0,5263.0,6980.0,26.11632,-48.27456,1.640302,0.02338309,0.05142612,1.567193,0.94,-0.05004201,-0.00189785,0.08226922,-0.01347065,0.005978159,-0.09732227,1.2070699300699301
2024_04_23_13_34_56_057,0.4,0.1578969,5514.0,7245.0,26.11857,-48.16504,1.634359,0.02610324,0.04794705,1.589688,0.95,0.05492059,-0.045406,0.3253456,0.1130104,0.2580285,-0.1508878,1.2070699300699301
2024_04_23_13_34_56_173,0.4,0.3413829,5752.0,7533.0,26.11754,-48.05357,1.629262,0.03405331,0.04395422,1.645989,0.95,0.04063675,-0.009737369,0.622457,-0.003278255,0.305742,0.02761092,1.2070699300699301
2024_04_23_13_34_56_274,0.4,0.4994386,5938.0,7793.0,26.11108,-47.9592,1.624276,0.04706125,0.03929888,1.72381,0.93,0.09239755,-0.03150082,0.9116897,-0.1634359,0.3108084,0.001097098,1.2070699300699301
2024_04_23_13_34_56_389,0.4,0.5235988,6135.0,8089.0,26.09353,-47.85725,1.619791,0.05696502,0.03281561,1.82624,0.8,0.01073033,-0.01488068,0.7786288,-1.598179,-0.2511442,0.2761017,1.2070699300699301
2024_04_23_13_34_56_490,0.4,0.5235988,6285.0,8310.0,26.07243,-47.78293,1.617376,0.0590034,0.02937441,1.900297,0.74,-0.007823728,0.033368,0.6708,-0.952661,-0.1916885,-0.04636962,1.2070699300699301
2024_04_23_13_34_56_605,0.4,0.44516,6443.0,8542.0,26.04413,-47.70724,1.615009,0.061837,0.0237387,1.970869,0.67,0.01229127,-0.06651516,0.4954073,-0.2112388,-0.1845658,-0.5011316,1.2070699300699301
2024_04_23_13_34_56_707,0.4,0.2874592,6587.0,8728.0,26.01638,-47.64428,1.612012,0.0646264,0.0195955,2.011759,0.71,0.008314535,0.02280972,0.3455585,0.3774166,-0.1217425,0.07806532,1.2070699300699301
2024_04_23_13_34_56_822,0.4,0.1046944,6770.0,8939.0,25.98031,-47.57012,1.610971,0.06594413,0.01580884,2.035054,0.71,0.03556031,-0.03829971,0.1199253,0.03927946,-0.07328391,0.06322563,1.2070699300699301
2024_04_23_13_34_56_939,0.4,0.0,6968.0,9142.0,25.94287,-47.49475,1.611225,0.06522295,0.01606199,2.037897,0.73,-0.004860863,0.03949383,-0.01499348,0.03147125,-0.1225173,-0.003963709,1.2070699300699301
2024_04_23_13_34_57_056,0.4,0.0,7169.0,9348.0,25.90584,-47.4185,1.611491,0.07012316,0.01438339,2.036332,0.72,0.01060858,-0.05162022,-0.02906445,-0.04953146,0.06625056,-0.06479584,1.2070699300699301
2024_04_23_13_34_57_157,0.4,-0.05394589,7343.0,9527.0,25.87338,-47.35286,1.610622,0.07218871,0.01066741,2.032365,0.73,0.02239147,-0.01689214,-0.08442703,0.2349615,-0.0424087,-0.1246538,1.2070699300699301
2024_04_23_13_34_57_272,0.4,-0.2355352,7556.0,9721.0,25.83635,-47.27687,1.608189,0.06920277,0.007264613,2.009123,0.73,-0.07970984,-0.08786723,-0.3160003,-0.06771088,0.1370609,0.03681891,1.2070699300699301
2024_04_23_13_34_57_388,0.4,-0.4186613,7781.0,9898.0,25.80251,-47.20068,1.607467,0.06602722,0.005446241,1.962198,0.69,0.0321632,-0.03237265,-0.4783469,-0.2060532,-0.4655122,-0.3333976,1.2070699300699301
2024_04_23_13_34_57_491,0.4,-0.5235988,7975.0,10028.0,25.77956,-47.13742,1.604984,0.06716279,0.005110502,1.909034,0.65,0.03888922,-0.05664188,-0.5352806,-0.2596974,-0.02305209,0.04135631,1.2070699300699301
2024_04_23_13_34_57_606,0.4,-0.5235988,8195.0,10171.0,25.75865,-47.06483,1.605068,0.07066005,0.009926421,1.84155,0.64,0.02752893,-0.003477408,-0.5365844,-0.2557039,-0.05447864,-0.0410648,1.2070699300699301
2024_04_23_13_34_57_707,0.4,-0.5235988,8382.0,10290.0,25.74548,-47.00266,1.604497,0.07324012,0.01293259,1.78956,0.63,0.04077032,0.01141721,-0.5097241,-0.01811981,-0.0321269,-0.1531616,1.2070699300699301
2024_04_23_13_34_57_817,0.4,-0.5235988,8595.0,10424.0,25.73492,-46.93184,1.60466,0.07701702,0.01866725,1.732158,0.62,0.04881854,0.005857259,-0.4973339,-0.1014471,0.01454353,0.09013805,1.2070699300699301
2024_04_23_13_34_57_923,0.4,-0.5235988,8789.0,10545.0,25.72884,-46.8677,1.602774,0.08020003,0.02066894,1.681048,0.63,0.04049981,-0.02259694,-0.5086183,0.1882911,-0.04345178,-0.07084291,1.2070699300699301
2024_04_23_13_34_58_024,0.4,-0.5235988,8981.0,10666.0,25.72575,-46.80367,1.600025,0.08340914,0.02272118,1.62968,0.65,0.04559124,-0.02059525,-0.5185766,0.1179576,-0.02323091,0.004885718,1.2070699300699301
2024_04_23_13_34_58_139,0.4,-0.5235988,9203.0,10806.0,25.72668,-46.72876,1.598767,0.08691652,0.0289383,1.57025,0.64,0.05643497,-0.002203766,-0.5065706,-0.3318786,-0.1451969,-0.0546081,1.2070699300699301
2024_04_23_13_34_58_256,0.4,-0.5235988,9427.0,10946.0,25.73212,-46.65465,1.596826,0.08900071,0.03154952,1.511143,0.63,0.001511201,-0.004592775,-0.5128642,-0.04327297,0.1413077,-0.01029484,1.2070699300699301
2024_04_23_13_34_58_372,0.4,-0.5235988,9652.0,11082.0,25.74098,-46.58096,1.595158,0.08615113,0.03936275,1.45084,0.64,0.008879162,0.03514582,-0.5194494,0.06449223,-0.004664063,0.1774598,1.2070699300699301
2024_04_23_13_34_58_473,0.4,-0.5235988,9844.0,11201.0,25.75236,-46.5177,1.593624,0.08439025,0.04620773,1.398792,0.65,0.01895886,0.02267686,-0.5368323,0.0475645,-0.2555549,0.0660345,1.2070699300699301
