0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,0
2024_04_20_16_06_26_757,0.0500531,0.0,0.0,5.0,24.72877,-49.99969,1.686104,0.01154906,0.009012038,6.273884,0.06,-0.003302898,-0.01011075,-0.01378752,3.26379,0.04216807,-0.3412303,0.16503838504488655
2024_04_20_16_06_26_856,0.1101235,0.0,24.0,32.0,24.74011,-49.99956,1.685459,0.0106633,0.008510293,6.272913,0.17,-0.01492807,-0.0004169187,-0.006923268,0.1424104,0.02416235,-0.05551986,0.3688632206969658
2024_04_20_16_06_26_971,0.1798863,0.0,89.0,97.0,24.7678,-49.99911,1.684286,0.006959373,0.008305182,6.270576,0.31,-0.04548905,-0.001101272,-0.0267734,1.167566,0.05012517,-0.210274,0.5871729994421508
2024_04_20_16_06_27_073,0.2,0.0,168.0,178.0,24.80152,-49.99904,1.683847,0.00522672,0.00710779,6.269664,0.35,0.003465124,-0.03403665,-0.000234285,0.1130998,-0.3659907,0.2159728,0.6471794871794874
2024_04_20_16_06_27_190,0.2,0.0,265.0,276.0,24.84295,-49.99971,1.683908,0.006585998,0.00410767,6.269617,0.35,0.002687853,-0.01773051,-0.001735133,0.009536743,0.07024454,0.114975,0.6471794871794874
2024_04_20_16_06_27_290,0.2,0.0,347.0,360.0,24.87849,-49.99988,1.68424,0.005689577,0.003198846,6.269624,0.36,-0.01096317,-0.006240027,0.004436587,0.04446506,-0.004227273,-0.05981093,0.6471794871794874
2024_04_20_16_06_27_406,0.2,0.0,445.0,457.0,24.92019,-50.00002,1.684234,0.003161705,0.003629314,6.269781,0.37,-0.02562488,0.007125746,-0.0004665506,0.07760525,-0.01788978,-0.03134552,0.6471794871794874
2024_04_20_16_06_27_507,0.2,0.0,531.0,543.0,24.9569,-50.00045,1.684029,0.00197287,0.002416306,6.2704,0.36,-0.002219456,-0.03133946,0.01185766,-0.05018711,-0.003139488,0.1091836,0.6471794871794874
2024_04_20_16_06_27_607,0.2,0.0,619.0,629.0,24.99359,-50.00115,1.683554,0.001788579,6.282367,6.271766,0.36,-0.01349241,-0.02189106,0.00835024,0.2070367,0.143701,-0.5815129,0.6471794871794874
2024_04_20_16_06_27_725,0.2,0.0,721.0,729.0,25.03661,-50.00147,1.682986,6.282836,6.280362,6.272146,0.37,-0.01866371,-0.016972,0.003223943,0.06300211,0.00426406,-0.05571754,0.6471794871794874
2024_04_20_16_06_27_841,0.2,-0.136591,825.0,828.0,25.07991,-50.00175,1.682698,6.280676,6.278561,6.268802,0.37,-0.01944822,-0.01519163,-0.08122924,-0.1124144,-0.0782162,0.02597482,0.6471794871794874
2024_04_20_16_06_27_956,0.2,-0.2883587,933.0,917.0,25.12181,-50.00256,1.682298,6.27873,6.275021,6.253746,0.35,-0.01861746,-0.03413963,-0.1601892,-0.07942318,-0.04385039,-0.07391045,0.6471794871794874
2024_04_20_16_06_28_056,0.2,-0.3794194,1026.0,987.0,25.1565,-50.00365,1.682334,6.276743,6.273713,6.234463,0.34,0.01566419,0.01076564,-0.2031108,-0.1942217,-0.2863929,0.04676543,0.6471794871794874
2024_04_20_16_06_28_158,0.2,-0.4211555,1117.0,1052.0,25.18967,-50.00602,1.683273,6.2787,6.27455,6.213492,0.32,0.01807857,0.008815676,-0.2146938,-0.135988,-0.01410395,-0.02931198,0.6471794871794874
2024_04_20_16_06_28_274,0.2,-0.4477149,1221.0,1122.0,25.22628,-50.00959,1.684177,6.280951,6.275294,6.188699,0.31,0.01440952,-0.02204555,-0.2121132,-0.1983642,0.2362653,-0.1855185,0.6471794871794874
2024_04_20_16_06_28_374,0.2,-0.4477149,1311.0,1182.0,25.25757,-50.01319,1.683542,6.279905,6.27187,6.166159,0.32,-0.01229091,-0.03825222,-0.227657,0.07736683,-0.01201406,0.03457046,0.6471794871794874
2024_04_20_16_06_28_490,0.2,-0.4477149,1416.0,1254.0,25.29427,-50.01845,1.683087,6.279747,6.268363,6.139453,0.32,-0.00399939,-0.02832948,-0.23424,0.001817942,-0.0006705522,0.03018114,0.6471794871794874
2024_04_20_16_06_28_591,0.2,-0.4477149,1502.0,1314.0,25.32517,-50.02364,1.6843,-0.002208015,6.268951,6.115374,0.31,0.03638473,0.01100024,-0.2404838,-0.07498264,0.006698071,0.08332776,0.6471794871794874
