0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,0
2024_02_09_23_48_09_808,0.2,0.08267338,2.0,2.0,0.001537979,-4.335379e-08,0.1359217,-0.0002708552,0.008823195,-0.001607495,0.09,0.0007462271,-0.02798133,0.005854262,4.295506,0.1527245,0.1185786,0.626
2024_02_09_23_48_09_842,0.2,0.2700665,16.0,17.0,0.007341415,-7.988594e-06,0.1356952,6.283282,0.008001207,0.001221858,0.24,0.003746743,-0.01825847,0.07724481,3.667399,0.7225042,0.06837235,0.626
2024_02_09_23_48_09_880,0.2,0.3141992,40.0,47.0,0.01841629,3.519363e-05,0.135558,0.0002226403,0.007504062,0.006004896,0.35,0.0007430908,-0.009865425,0.1630364,2.529859,0.3481283,-0.0008142087,0.626
2024_02_09_23_48_09_913,0.2,0.3141992,69.0,83.0,0.03165537,0.0002017785,0.1354923,0.0002753709,0.007266163,0.0122809,0.42,-0.0002374622,-0.004573616,0.2025072,1.772314,0.2366938,0.09871693,0.626
2024_02_09_23_48_09_951,0.2,0.3141992,104.0,128.0,0.04837644,0.0005482142,0.1354656,0.0003121225,0.007170429,0.02036839,0.48,-0.0008748962,-0.0009356457,0.2319579,1.235038,0.1555756,-0.02932921,0.626
2024_02_09_23_48_09_984,0.2,0.3141992,139.0,171.0,0.06470951,0.001026179,0.1354674,0.0003339604,0.007177962,0.02835095,0.51,-0.001261942,0.001178485,0.2502305,0.8714795,0.1123287,0.004105968,0.626
2024_02_09_23_48_10_021,0.2,0.3141992,181.0,224.0,0.08465618,0.001793919,0.135488,0.000350472,0.007253512,0.03816044,0.54,-0.001582755,0.002713761,0.2647386,0.5998015,0.07304922,-0.04281802,0.626
2024_02_09_23_48_10_058,0.2,0.3141992,223.0,278.0,0.1048784,0.00277727,0.1355191,0.000360592,0.007366596,0.04814942,0.56,-0.001784544,0.0035114,0.274301,0.4049539,0.05070865,-0.0248882,0.626
2024_02_09_23_48_10_097,0.2,0.3141992,268.0,335.0,0.126195,0.004036738,0.1355567,0.0003675162,0.007503488,0.05871045,0.57,-0.001991355,0.00391413,0.2809058,0.2501011,0.03360957,0.02393126,0.626
2024_02_09_23_48_10_134,0.2,0.3141992,312.0,391.0,0.1473052,0.005509077,0.1355951,0.0003712446,0.007643766,0.06919372,0.58,-0.002108288,0.004002369,0.2853143,0.1811385,0.02681464,0.01965463,0.626
2024_02_09_23_48_10_171,0.2,0.3141992,358.0,449.0,0.1692219,0.00727516,0.1356346,0.0003739078,0.007787481,0.0800983,0.58,-0.002184387,0.003726879,0.2883026,0.1063347,0.01659989,0.07648812,0.626
2024_02_09_23_48_10_204,0.2,0.3141992,398.0,500.0,0.1883798,0.009017296,0.1356675,0.0003749731,0.007907227,0.0896452,0.58,-0.002287978,0.003640422,0.2901247,0.08493661,0.01212209,0.007234513,0.626
2024_02_09_23_48_10_242,0.2,0.3141992,444.0,559.0,0.2105296,0.01126256,0.1357032,0.0003760383,0.008037215,0.1007,0.59,-0.002360611,0.003468117,0.2915328,0.0718236,0.005066394,-0.05052983,0.626
2024_02_09_23_48_10_275,0.2,0.3141992,485.0,611.0,0.2298104,0.01341924,0.135732,0.0003760383,0.008142465,0.1103369,0.59,-0.002365501,0.003177608,0.292423,0.03278255,0.006742775,0.03706757,0.626
2024_02_09_23_48_10_313,0.2,0.3141992,532.0,670.0,0.2520366,0.01613998,0.1357626,0.0003760383,0.008253907,0.121463,0.59,-0.0024298,0.002886221,0.2930805,0.01072884,0.006057322,0.09417021,0.626
2024_02_09_23_48_10_347,0.2,0.3141992,572.0,722.0,0.2713428,0.01870781,0.1357869,0.0003760383,0.008342335,0.131142,0.59,-0.002450076,0.002672302,0.2934825,0.01400709,0.002868473,0.001925975,0.626
2024_02_09_23_48_10_380,0.2,0.3141992,613.0,774.0,0.2906429,0.02146522,0.135809,0.0003760383,0.008423109,0.1408328,0.59,-0.002471112,0.002476851,0.2937934,0.0231266,0.001057982,-0.005892943,0.626
2024_02_09_23_48_10_417,0.2,0.3141992,660.0,833.0,0.3128486,0.02487484,0.1358321,0.0003755057,0.008507505,0.1520015,0.59,-0.002528687,0.002195999,0.2939683,0.02163648,-0.001907349,-0.04815869,0.626
2024_02_09_23_48_10_455,0.2,0.3141992,705.0,891.0,0.334442,0.02843488,0.1358525,0.0003755057,0.008581134,0.1628827,0.59,-0.002509507,0.001984137,0.2941303,0.007867813,-0.0004395842,-0.01407741,0.626
2024_02_09_23_48_10_492,0.2,0.3141992,752.0,951.0,0.3565855,0.03233684,0.135871,0.0003749731,0.008648689,0.1740626,0.59,-0.002559722,0.001847848,0.2942373,0.01174211,-0.0009909272,-0.02948148,0.626
2024_02_09_23_48_10_529,0.2,0.3141992,798.0,1009.0,0.3781063,0.03637485,0.1358871,0.0003749731,0.008707616,0.1849512,0.59,-0.002546801,0.001561902,0.2943007,0.01335144,2.235174e-05,-0.02590287,0.626
2024_02_09_23_48_10_567,0.2,0.3141992,845.0,1068.0,0.4001645,0.04076619,0.1359019,0.0003744405,0.008761479,0.1961365,0.59,-0.0025714,0.001415341,0.2943562,-0.003457069,0.001758337,0.01594005,0.626
2024_02_09_23_48_10_604,0.2,0.3141992,891.0,1126.0,0.4215951,0.04527925,0.1359146,0.0003744405,0.008808102,0.2070283,0.59,-0.002589964,0.001318016,0.2943765,-0.003814697,0.0006631016,0.01976127,0.626
2024_02_09_23_48_10_642,0.2,0.3141992,938.0,1186.0,0.443553,0.05015716,0.1359263,0.0003739078,0.008850804,0.2182157,0.59,-0.002623756,0.001151401,0.294394,-0.007331371,0.0005438924,0.01195632,0.626
2024_02_09_23_48_10_675,0.2,0.3141992,978.0,1238.0,0.4625759,0.05459253,0.1359355,0.0003739078,0.008884048,0.2279304,0.59,-0.002635968,0.001017783,0.2943935,0.01209974,-0.001490116,-0.01866277,0.626
2024_02_09_23_48_10_713,0.2,0.3141992,1025.0,1297.0,0.4844261,0.05992837,0.1359448,0.0003733752,0.008918159,0.2391183,0.59,-0.002637893,0.0009501957,0.2944057,-0.023067,0.003948808,0.06911717,0.626
