0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,0
2024_02_12_20_26_43_370,0.1,0.0,4.0,4.0,0.002420694,4.945942e-06,0.135913,-3.734834e-06,0.008797644,0.0004756684,0.09,-5.372554e-05,-0.0138721,0.0001693787,3.051221,-0.01840723,0.06194401,0.318
2024_02_12_20_26_43_408,0.1,0.0,15.0,15.0,0.007056177,5.537632e-06,0.1358171,1.831424e-06,0.008449786,0.0005586975,0.16,3.574951e-06,-0.006965635,5.807477e-06,1.584157,-0.000492551,0.05724799,0.318
2024_02_12_20_26_43_445,0.1,0.0,32.0,32.0,0.01405811,5.474066e-06,0.1357635,-1.692371e-07,0.008255593,0.0005606224,0.21,-2.865973e-06,-0.003543029,-6.716361e-06,1.101598,-0.0002660718,-0.003559282,0.318
2024_02_12_20_26_43_482,0.1,0.0,51.0,52.0,0.02240029,5.402311e-06,0.1357399,2.78003e-06,0.008170506,0.0005602391,0.24,1.887342e-05,-0.001312973,1.877534e-06,0.7652193,0.0002398312,0.0404258,0.318
2024_02_12_20_26_43_516,0.1,0.0,71.0,71.0,0.03073588,5.310042e-06,0.1357346,2.758536e-06,0.008151731,0.0005596312,0.26,-1.781935e-05,7.880937e-05,-6.521616e-07,0.5580783,0.0003931097,0.02815644,0.318
2024_02_12_20_26_43_549,0.1,0.0,92.0,93.0,0.03995311,5.233587e-06,0.1357394,3.118626e-06,0.008169255,0.0005615195,0.28,-3.143974e-05,0.0008979402,-2.940236e-06,0.3941059,0.0001621144,0.04598405,0.318
2024_02_12_20_26_43_587,0.1,0.0,117.0,117.0,0.05050051,5.138977e-06,0.1357519,1.853236e-06,0.008214942,0.0005607974,0.29,6.924188e-06,0.001465095,2.733787e-06,0.2755821,0.0003047046,0.01461129,0.318
2024_02_12_20_26_43_620,0.1,0.0,140.0,141.0,0.06052971,5.048465e-06,0.1357672,2.188312e-06,0.008270852,0.0005614684,0.3,2.458104e-06,0.001844783,-2.113678e-06,0.1967549,-6.887148e-07,0.01778128,0.318
2024_02_12_20_26_43_658,0.1,0.0,166.0,167.0,0.07170218,4.946372e-06,0.135786,1.772849e-07,0.008339756,0.0005620847,0.31,-1.07063e-05,0.001948665,3.536448e-07,0.1436174,0.0003495588,-0.09734114,0.318
2024_02_12_20_26_43_691,0.1,0.0,190.0,190.0,0.08182797,4.873065e-06,0.1358035,1.256604e-06,0.008403593,0.0005618833,0.31,-6.535368e-06,0.002007861,-3.294354e-07,0.09998678,0.00017959,0.009635696,0.318
