0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,0
2024_02_10_21_28_54_071,1,-0.01653467,5.0,5.0,0.001001209,1.341834e-06,0.1360034,4.415275e-06,0.009117248,-7.399608e-06,0.06,-4.09497e-05,-0.069258,-0.0001544721,18.99178,-0.01560189,-0.8250841,3.561
2024_02_10_21_28_54_111,1,-0.225974,87.0,86.0,0.02261749,1.64794e-05,0.1345814,6.283017,0.003907177,6.281514,1.02,-0.01059017,-0.1107208,-0.1408748,20.96057,-1.781864,0.1086071,3.561
2024_02_10_21_28_54_143,1,-0.3141992,210.0,200.0,0.06683192,-0.0001223548,0.1337603,6.282576,0.0009349398,6.271803,1.63,-0.01334252,-0.0734014,-0.4379561,16.60907,-1.66589,-0.05267164,3.561
2024_02_10_21_28_54_180,1,-0.3141992,411.0,380.0,0.1395254,-0.001435968,0.1331573,6.282055,6.281941,6.249629,2.17,-0.01464586,-0.0429991,-0.709282,12.65573,-1.13295,-0.07800199,3.561
2024_02_10_21_28_54_217,1,-0.3141992,652.0,594.0,0.2276178,-0.005153816,0.1328286,6.28152,6.280756,6.219294,2.58,-0.01732435,-0.0206827,-0.9162189,9.617329,-0.8012652,-0.0528316,3.561
2024_02_10_21_28_54_252,1,-0.3141992,904.0,818.0,0.320035,-0.01180561,0.1326987,6.280982,6.280291,6.185576,2.86,-0.0200623,-0.001688333,-1.056751,6.735086,-0.7097422,0.05202368,3.561
2024_02_10_21_28_54_284,1,-0.3141992,1169.0,1054.0,0.4168926,-0.02217171,0.1327356,6.280419,6.28043,6.149112,3.04,-0.01990723,0.01341331,-1.143466,4.37665,-0.4775822,0.07708929,3.561
2024_02_10_21_28_54_317,1,-0.3141992,1446.0,1305.0,0.5179088,-0.03691308,0.1328712,6.279877,6.280925,6.110397,3.15,-0.01842517,0.02166252,-1.194407,2.943277,-0.2722144,0.09289756,3.561
2024_02_10_21_28_54_355,1,-0.3141992,1774.0,1606.0,0.636896,-0.05953585,0.1331011,6.279287,6.281762,6.064095,3.22,-0.01655871,0.02871232,-1.237358,1.424551,-0.1963973,0.07715588,3.561
2024_02_10_21_28_54_393,1,-0.3141992,2099.0,1909.0,0.7533937,-0.08733723,0.1333671,6.278759,6.282729,6.017694,3.25,-0.01398098,0.03235706,-1.266435,0.5803108,-0.06663799,0.06614951,3.561
2024_02_10_21_28_54_430,1,-0.3141992,2436.0,2227.0,0.872227,-0.1217034,0.1336464,6.278274,0.0005597587,5.969264,3.26,-0.01155545,0.0339599,-1.282894,-0.1895428,-0.07051229,0.07667672,3.561
2024_02_10_21_28_54_467,1,-0.3141992,2764.0,2544.0,0.9860754,-0.160584,0.1339216,6.277852,0.001560253,5.921535,3.25,-0.008978203,0.03384833,-1.29551,-0.6856918,-0.08213519,0.1267944,3.561
2024_02_10_21_28_54_505,1,-0.3141992,3102.0,2880.0,1.099912,-0.2055609,0.1342485,6.277449,0.002756635,5.871543,3.17,-0.007852809,0.05550413,-1.362244,-5.554437,-0.2307892,0.2501914,3.561
2024_02_10_21_28_54_542,1,-0.3141992,3431.0,3247.0,1.202701,-0.2508186,0.1348367,6.277181,0.004900294,5.817387,2.91,0.003083682,0.05790953,-1.500737,-5.840539,0.8465051,0.07974449,3.561
2024_02_10_21_28_54_580,1,-0.3141992,3746.0,3598.0,1.299766,-0.2995118,0.1350422,6.276973,0.005622758,5.763886,2.9,0.001434191,-0.01398379,-1.252584,6.081342,-0.1986027,-0.07771794,3.561
2024_02_10_21_28_54_618,1,-0.3141992,4048.0,3869.0,1.395167,-0.3555792,0.13488,6.276792,0.005036977,5.719615,3.07,0.000837341,-0.000409503,-1.187718,3.488302,-0.238657,-0.020287,3.561
2024_02_10_21_28_54_651,1,-0.3141992,4336.0,4132.0,1.483926,-0.4133036,0.1348526,6.276607,0.004941582,5.678792,3.16,0.0004619295,0.008846981,-1.213707,1.998901,-0.2096891,0.01652632,3.561
2024_02_10_21_28_54_688,1,-0.3141992,4657.0,4430.0,1.579742,-0.4817357,0.1349024,6.276398,0.005127221,5.633262,3.2,0.0008521127,0.01750165,-1.248222,0.5276203,-0.1529455,-0.03515556,3.561
2024_02_10_21_28_54_726,1,-0.3141992,4990.0,4749.0,1.675528,-0.5570638,0.1350114,6.276199,0.005526071,5.585281,3.21,0.001933865,0.02065821,-1.273138,-0.1254082,-0.07796288,0.03626943,3.561
2024_02_10_21_28_54_763,1,-0.3141992,5315.0,5064.0,1.765314,-0.6347892,0.1351262,6.276029,0.005944895,5.538005,3.21,0.003252366,0.02047664,-1.281729,-0.2222061,-0.02753734,0.04218891,3.561
2024_02_10_21_28_54_801,1,-0.3141992,5651.0,5404.0,1.852952,-0.7180408,0.1353551,6.275833,0.006792851,5.488078,3.11,0.003733031,0.05818304,-1.3954,-7.397174,-0.01549721,0.1995079,3.561
2024_02_10_21_28_54_838,1,-0.3141992,5977.0,5773.0,1.929812,-0.7965233,0.1358226,6.275797,0.008494131,5.433396,2.85,0.01291877,0.04555261,-1.490049,-5.254745,0.7500648,0.02168305,3.561
2024_02_10_21_28_54_876,1,-0.3141992,6279.0,6106.0,1.998785,-0.8748601,0.1358573,6.275754,0.008595236,5.382325,2.88,0.009873696,-0.02768584,-1.220378,7.042169,-0.1380444,-0.1417361,3.561
2024_02_10_21_28_54_909,1,-0.3141992,6555.0,6353.0,2.060642,-0.9546958,0.135612,6.275726,0.007706697,5.342187,3.05,0.00757199,-0.009236719,-1.174543,3.736019,-0.2914667,0.05115941,3.561
2024_02_10_21_28_54_946,1,-0.3141992,6868.0,6638.0,2.126788,-1.048431,0.1354909,6.275654,0.007270324,5.298211,3.15,0.00618588,0.002414829,-1.203189,1.979351,-0.2809763,0.04958175,3.561
